Order ID,Order Date,Customer Name,State,Region,Category,Sub Category,Salesperson,Quantity,Unit Price,Discount %,Sales Amount,Profit
ORD000222,18/11/2025,Customer_1335,Karnataka,East,Furniture,Sofa,Karan,14,49852.16,20,558344.19,-32241.97
ORD000223,09/08/2025,Customer_1920,West Bengal,South,Furniture,Sofa,Sneha,14,50239.69,20,562684.53,144696.18
ORD000224,2024-09-30,Customer_0008, Maharashtra,East,Furniture,Bookshelf,Sneha,3,46781.15,10,126309.11,-9864.47
ORD000225,2025-03-05,Customer_1644,Uttar Pradesh,East,Electronics,Headphones,Priya,6,47335.31,0,284011.86,78122.58
ORD000226,2025-08-25,Customer_1322,Telangana,East,Furniture,Chair,Priya,6,70172.06,10,378929.12,88750.9
ORD000227,2025-08-08,Customer_0083,Rajasthan,South,Furniture,Bookshelf,Meera,11,15193.76,15,142061.66,15064.07
ORD000228,23-05-2025,Customer_1183,Gujarat,East,Electronics,Headphones,Arjun,4,71116.56,25,213349.68,-11007.77
ORD000229,17-05-2025,Customer_0255,Uttar Pradesh,East,Office Supplies,Printer Paper,Neha,2,46013.62,30,64419.07,10381.21
ORD000230,07-07-2024,Customer_1760, Maharashtra,West,Office Supplies,Printer Paper,Sneha,8,32064.46,30,179560.98,1858.49
ORD000231,17-09-2024,Customer_1120, Maharashtra,West,Home Appliances,Microwave,Arjun,7,23146.26,10,145821.44,1938.13
ORD000232,19/04/2025,Customer_0872, Maharashtra,South,Office Supplies,Printer Paper,Meera,11,52658.38,15,492355.85,-8548.92
ORD000233,28/10/2024,Customer_0383,TamilNadu,East,Home Appliances,Iron,Rahul,10,6220.96,20,49767.68,1642.47
ORD000234,28-11-2025,Customer_1944,Rajasthan,South,Office Supplies,Pen,Neha,8,74277.48,5,564508.85,135590.14
ORD000235,19/05/2025,Customer_0910,Rajasthan,West,Electronics,Laptop,Anjali,15,643.37,10,8685.49,2107.84
ORD000236,07/12/2025,Customer_1920,Telangana,South,Office Supplies,Marker,Rohit,9,63305.91,30,398827.23,-27214.74
ORD000237,02-09-2025,Customer_0369,Gujarat,North,Electronics,Smartwatch,Arjun,6,22847.98,30,95961.52,17404.04
ORD000238,19-03-2024,Customer_1122,Delhi,East,Office Supplies,Stapler,Pooja,15,24039.48,30,252414.54,24076.64
ORD000239,20-07-2025,Customer_0821,Tamil Nadu,West,Home Appliances,Mixer,Priya,6,51320.62,5,292527.53,73247.98
ORD000240,28-12-2025,Customer_0836,TamilNadu,West,Furniture,Table,Sneha,15,44784.05,15,570996.64,71457.0
ORD000241,31-10-2025,Customer_1646,West Bengal,South,Furniture,Sofa,Priya,8,47567.51,10,342486.07,52109.96
ORD000242,2024-02-17,Customer_1182,Bihar,North,Electronics,Tablet,Karan,7,38122.43,25,200142.76,16563.49
ORD000243,2024-10-16,Customer_0333,Gujarat,West,Home Appliances,Iron,Rahul,14,19444.52,30,190556.3,52022.45
ORD000244,2024-04-19,Customer_1777,Tamil Nadu,West,Electronics,Headphones,Arjun,5,46342.29,5,220125.88,8562.96
ORD000245,03/03/2025,Customer_0550,Odisha,East,Office Supplies,Stapler,Priya,11,68383.72,25,564165.69,-42974.21
ORD000246,20/10/2024,Customer_0506, Maharashtra,West,Furniture,Bookshelf,Meera,10,45849.7,25,343872.75,109060.39
ORD000247,10/04/2024,Customer_1904,Kerala,West,Electronics,Mobile,Neha,12,69208.92,30,581354.93,-23351.48
ORD000248,2025-02-27,Customer_0437,West bengal,South,Electronics,Smartwatch,Neha,7,47167.72,30,231121.83,40806.37
ORD000249,2024-05-29,Customer_0785,Bihar,South,Electronics,Headphones,Rohit,8,7965.17,25,47791.02,401.68
ORD000250,2024-06-05,Customer_0431,Delhi,East,Furniture,Cabinet,Rohit,8,30094.94,15,204645.59,44929.59
ORD000251,27/07/2024,Customer_1034,Gujarat,East,Office Supplies,Pen,Amit,4,34912.83,15,118703.62,30494.55
ORD000252,30/05/2024,Customer_0033,Karnataka,East,Office Supplies,Printer Paper,Sneha,12,58770.33,20,564195.17,155103.47
ORD000253,2024-12-01,Customer_1551,Gujarat,North,Office Supplies,Marker,Karan,12,72065.56,20,691829.38,178177.79
ORD000254,2024-05-02,Customer_0145,Karnataka,North,Electronics,Mobile,Vikas,2,37933.29,5,72073.25,-1393.48
ORD000255,2025-02-07,Customer_0380,Delhi,South,Office Supplies,Printer Paper,Rohit,13,72152.23,20,750383.19,-24822.32
ORD000256,26/10/2024,Customer_0663,Odisha,East,Home Appliances,Refrigerator,Rahul,11,30293.17,30,233257.41,23708.3
ORD000257,2024-09-17,Customer_1750,Odisha,East,Furniture,Cabinet,Anjali,4,40699.55,10,146518.38,48505.04
ORD000258,23/10/2024,Customer_1013,Maharashtra,West,Office Supplies,Marker,Vikas,5,71261.59,15,302861.76,-19593.8
ORD000259,12/05/2024,Customer_1822,West bengal,East,Office Supplies,Printer Paper,Sneha,8,70903.91,10,510508.15,33266.41
ORD000260,2024-01-15,Customer_1500,Delhi,East,Electronics,Laptop,Amit,5,35429.68,0,177148.4,39242.96
ORD000261,2025-08-06,Customer_0668,Karnataka,South,Electronics,Laptop,Meera,9,33478.79,30,210916.38,8892.72
ORD000262,20/11/2025,Customer_0186,Bihar,North,Furniture,Sofa,Karan,11,74818.08,25,617249.16,143332.79
ORD000263,2024-09-14,Customer_1135,Tamil Nadu,West,Office Supplies,Marker,Rahul,1,13177.81,25,9883.36,2626.26
ORD000264,04-02-2024,Customer_1115,TamilNadu,South,Office Supplies,Marker,Meera,2,13459.97,20,21535.95,3921.96
ORD000265,25/01/2024,Customer_1597,Kerala,West,Home Appliances,Iron,Karan,1,39629.77,20,31703.82,1361.47
ORD000266,2024-06-16,Customer_0957,Kerala,South,Home Appliances,Microwave,Rohit,14,18873.7,30,184962.26,3606.92
ORD000267,07/08/2025,Customer_1311,Rajasthan,North,Electronics,Mobile,Sneha,9,26138.58,10,211722.5,57659.31
ORD000268,29/06/2024,Customer_1726,Uttar Pradesh,South,Electronics,Smartwatch,Neha,10,1828.54,30,12799.78,782.26
ORD000269,26-12-2025,Customer_0104,Odisha,East,Office Supplies,Printer Paper,Rohit,15,74569.66,15,950763.17,217273.39
ORD000270,2025-07-19,Customer_0021,West Bengal,South,Home Appliances,Refrigerator,Priya,12,61282.79,30,514775.44,169914.58
ORD000271,2025-12-04,Customer_0066,Tamil Nadu,West,Home Appliances,Refrigerator,Anjali,2,32270.23,5,61313.44,8894.67
ORD000272,21-11-2024,Customer_0689,Kerala,North,Home Appliances,Mixer,Sneha,5,53383.56,20,213534.24,47455.85
ORD000273,20/10/2025,Customer_1145, Maharashtra,East,Home Appliances,Microwave,Neha,6,2371.81,30,9961.6,495.66
ORD000274,2025-01-01,Customer_1538,Gujarat,East,Office Supplies,Pen,Arjun,7,54510.8,30,267102.92,-3044.43
ORD000275,2024-03-02,Customer_0630,Bihar,West,Electronics,Headphones,Anjali,11,23720.52,25,195694.29,64996.73
ORD000276,2024-01-04,Customer_1921,West bengal,South,Home Appliances,Microwave,Neha,8,20196.5,25,121179.0,29067.1
ORD000277,04/03/2025,Customer_0046,Maharashtra,West,Office Supplies,Stapler,Vikas,13,216.27,15,2389.78,47.14
ORD000278,2025-08-11,Customer_0702,,North,Electronics,Mobile,Rahul,1,29220.28,,26298.25,574.67
ORD000279,26/12/2024,Customer_0371,Uttar Pradesh,North,Furniture,Sofa,Karan,11,74465.2,25,614337.9,129388.64
ORD000280,18/03/2024,Customer_0923,Kerala,North,Home Appliances,Mixer,Arjun,8,29349.37,5,223055.21,59853.7
ORD000281,15-12-2024,Customer_1571,TamilNadu,North,Electronics,Headphones,Neha,2,11828.26,0,23656.52,-1302.8
ORD000282,26/04/2025,Customer_0601,Bihar,South,Office Supplies,Pen,Priya,15,52577.81,25,591500.36,7863.44
ORD000283,2025-05-25,Customer_1278,Uttar Pradesh,East,Electronics,Tablet,Amit,15,52880.59,0,793208.85,16203.57
ORD000284,22-01-2024,Customer_0442,Tamil Nadu,East,Furniture,Bookshelf,Rahul,12,67616.85,0,811402.2,181664.16
ORD000285,2025-06-18,Customer_0075,West bengal,North,Office Supplies,Notebook,Vikas,13,37480.04,0,487240.52,13153.36
ORD000286,15-01-2025,Customer_1381,Uttar Pradesh,West,Office Supplies,Pen,Anjali,8,43425.81,10,312665.83,-5507.59
ORD000287,23/09/2024,Customer_1008,West Bengal,South,Furniture,Sofa,Neha,2,25035.41,25,37553.11,12372.27
ORD000288,12/05/2024,Customer_0763,Odisha,West,Furniture,Bookshelf,Karan,12,49207.03,10,531435.92,102199.41
ORD000289,07-01-2025,Customer_0583, Maharashtra,East,Furniture,Sofa,Priya,13,49675.16,30,452043.96,105310.2
ORD000290,05-07-2025,Customer_1291,Kerala,East,Office Supplies,Printer Paper,Sneha,9,61445.35,20,442406.52,-1914.33
ORD000291,16/11/2024,Customer_1377,Odisha,West,Home Appliances,Microwave,Rohit,15,64206.17,30,674164.78,74820.91
ORD000292,05/09/2024,Customer_0220,Gujarat,North,Electronics,Tablet,Arjun,2,49350.84,25,74026.26,-1067.15
ORD000293,30-05-2024,Customer_0960,Karnataka,South,Office Supplies,Printer Paper,Meera,6,56490.42,25,254206.89,17461.81
ORD000294,2024-02-15,Customer_1839,West Bengal,West,Home Appliances,Iron,Anjali,2,28276.38,10,50897.48,-1494.73
ORD000295,27/12/2024,Customer_1496,TamilNadu,South,Furniture,Cabinet,Rohit,14,418.18,20,4683.62,31.52
ORD000296,20-08-2024,Customer_1008,Telangana,North,Home Appliances,Fan,Neha,14,11091.23,5,147513.36,6266.05
ORD000297,20-11-2025,Customer_1713,Rajasthan,West,Home Appliances,Iron,Meera,4,29076.48,30,81414.14,22621.07
ORD000298,03-02-2024,Customer_1701,West bengal,East,Electronics,Tablet,Sneha,11,72760.86,25,600277.09,192886.53
ORD000299,03-08-2025,Customer_1387,Telangana,South,Electronics,Mobile,Sneha,10,64711.74,15,550049.79,-35942.13
ORD000300,22/08/2025,Customer_1973,Delhi,East,Furniture,Cabinet,Neha,8,32087.18,5,243862.57,31556.61
ORD000301,2025-05-21,Customer_0339,West Bengal,East,Electronics,Headphones,Amit,9,61488.74,25,415048.99,-27558.43
ORD000302,28/04/2024,Customer_0690, Maharashtra,West,Home Appliances,Refrigerator,Karan,7,62090.3,0,434632.1,121288.21
ORD000303,10/01/2025,Customer_0788,Odisha,West,Office Supplies,Marker,Anjali,8,57266.82,5,435227.83,-16593.9
ORD000304,25-04-2025,Customer_1971,Bihar,South,Home Appliances,Refrigerator,Vikas,1,52975.46,10,47677.91,3968.43
ORD000305,2025-10-30,Customer_1201,Karnataka,West,Furniture,Bookshelf,Rahul,1,18523.57,5,17597.39,2086.61
ORD000306,22/07/2024,Customer_1258,Odisha,East,Furniture,Bookshelf,Karan,12,24485.91,10,264447.83,-10232.03
ORD000307,2024-01-17,Customer_0077,Telangana,South,Electronics,Tablet,Neha,11,44576.78,20,392275.66,54979.36
ORD000308,2025-01-14,Customer_1298,Rajasthan,North,Home Appliances,Refrigerator,Sneha,15,52540.19,30,551671.99,61566.24
ORD000309,19/12/2025,Customer_1868,Odisha,East,Home Appliances,Refrigerator,Anjali,15,57393.48,30,602631.54,115508.49
ORD000310,22-06-2024,Customer_0196,Kerala,North,Electronics,Headphones,Vikas,15,55235.2,15,704248.8,-53994.79
ORD000311,11/11/2025,Customer_0974,Gujarat,South,Electronics,Tablet,Meera,7,58330.86,30,285821.21,60604.98
ORD000312,2024-08-07,Customer_0340,Karnataka,East,Office Supplies,Notebook,Amit,8,16310.86,20,104389.5,4822.11
ORD000313,2025-03-16,Customer_1169,Delhi,South,Furniture,Bookshelf,Sneha,14,59104.05,10,744711.03,18621.44
ORD000314,2024-05-24,Customer_1768,Kerala,West,Office Supplies,Marker,Sneha,5,26932.67,15,114463.85,31261.42
ORD000315,07/05/2024,Customer_1913,West bengal,South,Electronics,Smartwatch,Arjun,7,2603.15,5,17310.95,3590.45
ORD000316,2025-09-02,,Delhi,East,Office Supplies,Pen,Rahul,11,23877.87,25,196992.43,11307.55
ORD000317,15-05-2025,Customer_1420,West bengal,North,Furniture,Cabinet,Karan,15,43960.34,30,461583.57,146579.98
ORD000318,2025-05-06,Customer_1020,Rajasthan,North,Furniture,Chair,Amit,9,4429.51,5,37872.31,1519.16
ORD000319,2025-05-04,Customer_1607,West Bengal,West,Office Supplies,Marker,Pooja,7,7742.02,30,37935.9,2799.83
ORD000320,26-02-2024,Customer_1513,Rajasthan,North,Home Appliances,Mixer,Anjali,5,36684.97,5,174253.61,47037.22
ORD000321,28/09/2025,Customer_1219, Maharashtra,West,Office Supplies,Printer Paper,Anjali,1,56726.95,25,42545.21,14371.8
ORD000322,04-09-2024,Customer_1836,West Bengal,West,Furniture,Sofa,Sneha,15,21853.24,0,327798.6,6295.01
ORD000323,2024-05-08,Customer_1377,TamilNadu,West,Furniture,Sofa,Priya,11,42147.21,30,324533.52,37496.61
ORD000324,09/08/2025,Customer_0052,Delhi,North,Office Supplies,Notebook,Neha,10,11832.09,25,88740.67,16111.18
ORD000325,15/01/2024,Customer_0629,West bengal,South,Home Appliances,Microwave,Rahul,3,70756.58,30,148588.82,24308.04
ORD000326,2024-12-30,Customer_1955,Gujarat,East,Home Appliances,Iron,Sneha,2,13805.48,30,19327.67,89.74
ORD000327,28/07/2024,Customer_0126,Karnataka,North,Electronics,Headphones,Rohit,6,10896.13,0,65376.78,240.69
ORD000328,10/06/2025,Customer_1389,Delhi,South,Home Appliances,Mixer,Karan,3,42928.93,15,109468.77,-3081.18
ORD000329,10/07/2024,Customer_1201,Karnataka,West,Home Appliances,Iron,Meera,14,68263.76,25,716769.48,137805.2
ORD000330,22/11/2025,Customer_0426,Gujarat,East,Furniture,Cabinet,Anjali,7,9050.18,30,44345.88,11931.42
ORD000331,19/02/2025,Customer_0395,Bihar,West,Electronics,Mobile,Rahul,13,14018.43,10,164015.63,19207.81
ORD000332,29-07-2025,Customer_1340,TamilNadu,East,Furniture,Bookshelf,Vikas,2,57211.83,10,102981.29,-494.04
ORD000333,01-12-2025,Customer_1093,Gujarat,East,Office Supplies,Stapler,Anjali,2,72835.35,15,123820.1,-6597.91
ORD000334,09-06-2024,Customer_0037,West Bengal,West,Office Supplies,Marker,Anjali,8,56019.43,25,336116.58,-12214.0
ORD000335,15-02-2024,Customer_0793,Kerala,South,Home Appliances,Fan,Arjun,14,1184.4,10,14923.44,4364.32
ORD000336,16-12-2025,Customer_0891,West Bengal,North,Office Supplies,Marker,Priya,11,59429.65,15,555667.23,103828.17
ORD000337,2025-09-15,Customer_0486,Bihar,West,Office Supplies,Stapler,Pooja,2,36764.98,25,55147.47,-3700.17
ORD000338,21-12-2025,Customer_1928,Gujarat,South,Electronics,Tablet,Vikas,15,34006.22,25,382569.98,72178.8
ORD000339,12/12/2024,Customer_1474,West Bengal,East,Furniture,Table,Pooja,12,38665.23,0,463982.76,8739.93
ORD000340,2025-10-01,Customer_0248,Delhi,North,Office Supplies,Notebook,Neha,1,2373.7,30,1661.59,346.34
ORD000341,16-12-2025,Customer_1648, Maharashtra,East,Electronics,Tablet,Amit,5,62009.42,25,232535.32,-5628.98
ORD000342,2025-05-17,Customer_0011,Kerala,South,Home Appliances,Mixer,Rohit,7,26896.47,0,188275.29,12927.8
ORD000343,19/07/2024,Customer_1211,Delhi,South,Home Appliances,Microwave,Vikas,6,36830.99,25,165739.46,49779.32
ORD000344,10-06-2024,Customer_0376,Karnataka,North,Electronics,Mobile,Priya,1,3779.96,25,2834.97,693.13
ORD000345,01/07/2025,Customer_1959,Kerala,North,Furniture,Table,Amit,11,2017.17,25,16641.65,-998.05
ORD000346,07-09-2025,Customer_0067,Gujarat,South,Electronics,Mobile,Neha,12,6588.68,15,67204.54,11039.36
ORD000347,14-06-2025,Customer_1196,Telangana,North,Office Supplies,Printer Paper,Arjun,10,72665.13,25,544988.48,105688.91
ORD000348,26/07/2025,Customer_1892,Gujarat,South,Home Appliances,Mixer,Anjali,11,37938.29,25,312990.89,103857.0
ORD000349,22-01-2024,Customer_1295,Kerala,North,Furniture,Bookshelf,Anjali,11,12521.61,15,117077.05,21927.14
ORD000350,2024-01-09,Customer_1704,Rajasthan,North,Office Supplies,Printer Paper,Amit,9,60668.87,30,382213.88,117614.32
ORD000351,18/06/2024,Customer_0888,Karnataka,East,Electronics,Tablet,Rahul,2,11638.36,25,17457.54,2544.83
ORD000352,2025-09-30,Customer_1019,TamilNadu,North,Office Supplies,Printer Paper,Meera,11,42279.0,30,325548.3,42100.92
ORD000353,04-01-2025,Customer_1610,Uttar Pradesh,South,Electronics,Headphones,Pooja,2,25761.71,5,48947.25,-3854.26
ORD000354,2024-08-30,Customer_0223, Maharashtra,East,Furniture,Table,Pooja,12,47453.9,10,512502.12,4371.72
ORD000355,13-12-2024,Customer_0427,West Bengal,South,Office Supplies,Notebook,Meera,12,61184.23,0,734210.76,79613.37
ORD000356,2025-04-29,Customer_1969,Uttar Pradesh,East,Office Supplies,Stapler,Arjun,12,67773.68,15,691291.54,22968.58
ORD000357,02-10-2025,Customer_0030,Maharashtra,South,Electronics,Smartwatch,Sneha,15,33350.11,30,350176.15,73318.34
ORD000358,04/10/2024,Customer_0871,West Bengal,South,Home Appliances,Microwave,Anjali,14,51512.1,25,540877.05,148750.92
ORD000359,28/08/2025,Customer_0187,Delhi,West,Furniture,Table,Neha,14,68965.97,20,772418.86,30303.48
ORD000360,19/01/2025,Customer_1854,Delhi,East,Home Appliances,Iron,Pooja,11,39324.38,20,346054.54,69745.28
ORD000361,2025-01-10,Customer_0525,Uttar Pradesh,West,Home Appliances,Mixer,Neha,15,31886.96,30,334813.08,-21660.99
ORD000362,2025-12-15,Customer_0338,West Bengal,East,Home Appliances,Microwave,Vikas,15,53419.3,30,560902.65,149651.53
ORD000363,16/08/2024,Customer_1708,Karnataka,West,Electronics,Headphones,Rahul,10,35880.89,0,358808.9,-17197.06
ORD000364,11/08/2024,Customer_1921,Odisha,West,Furniture,Cabinet,Pooja,7,58026.05,30,284327.65,94378.76
ORD000365,2025-05-11,Customer_1471,Telangana,North,Furniture,Cabinet,Pooja,14,10117.16,0,141640.24,20561.44
ORD000366,09-01-2025,Customer_0373,Odisha,West,Furniture,Sofa,Anjali,13,52894.08,10,618860.74,176156.88
ORD000367,15/05/2025,Customer_0254,West bengal,North,Electronics,Laptop,Sneha,1,59739.99,0,59739.99,14587.95
ORD000368,2024-04-03,Customer_1439,Delhi,East,Furniture,Sofa,Neha,3,54321.97,10,146669.32,13009.37
ORD000369,03-03-2024,Customer_0205, Maharashtra,North,Electronics,Smartwatch,Anjali,10,27611.04,25,207082.8,-3230.69
ORD000370,04/09/2024,Customer_1933,Rajasthan,North,Electronics,Laptop,Vikas,11,51230.68,10,507183.73,77494.37
ORD000371,08/05/2025,Customer_0737,Telangana,North,Office Supplies,Marker,Neha,7,57126.65,30,279920.58,51697.06
ORD000372,13-12-2024,Customer_1214,Telangana,North,Furniture,Bookshelf,Anjali,2,51588.82,10,92859.88,31844.62
ORD000373,2025-03-08,Customer_1250,Gujarat,North,Home Appliances,Mixer,Priya,3,69318.52,0,207955.56,45066.82
ORD000374,17-12-2025,Customer_0852,Karnataka,South,Electronics,Mobile,Rohit,4,3620.8,10,13034.88,3648.52
ORD000375,07-02-2024,Customer_1431,Maharashtra,West,Home Appliances,Microwave,Anjali,1,4585.6,0,4585.6,350.62
ORD000376,2025-04-26,Customer_1808,Uttar Pradesh,West,Electronics,Tablet,Pooja,7,2369.5,10,14927.85,3069.61
ORD000377,2025-04-04,Customer_0484,Kerala,North,Office Supplies,Printer Paper,Rohit,9,42464.97,20,305747.78,15329.59
ORD000378,19/05/2025,Customer_1968, Maharashtra,North,Furniture,Chair,Neha,1,5883.93,10,5295.54,1838.88
ORD000379,31/01/2025,Customer_0807,West bengal,North,Electronics,Laptop,Meera,8,65729.21,30,368083.58,80833.42
ORD000380,04-02-2024,Customer_1873,Gujarat,North,Furniture,Chair,Amit,4,32958.28,20,105466.5,31968.43
ORD000381,13/09/2025,Customer_1404,Maharashtra,North,Home Appliances,Microwave,Amit,9,11597.03,0,104373.27,29378.36
ORD000382,08/04/2025,Customer_1620,Gujarat,North,Furniture,Table,Anjali,2,25322.79,0,50645.58,7603.45
ORD000383,13/09/2025,Customer_1795,Telangana,East,Office Supplies,Marker,Karan,5,54963.04,15,233592.92,28481.02
ORD000384,19-08-2024,Customer_0821,Tamil Nadu,East,Furniture,Table,Karan,4,31337.73,0,125350.92,-3958.98
ORD000385,11/06/2025,Customer_1146,Telangana,West,Electronics,Smartwatch,Meera,13,29479.08,0,383228.04,10953.84
ORD000386,15-11-2024,Customer_0902,Uttar Pradesh,West,Office Supplies,Stapler,Arjun,10,44262.51,25,331968.83,61970.45
ORD000387,2025-05-16,Customer_0086,Telangana,East,Furniture,Cabinet,Rahul,6,54243.97,20,260371.06,76867.27
ORD000388,2025-02-22,Customer_1578,West bengal,South,Furniture,Sofa,Meera,1,14741.49,25,11056.12,3222.96
ORD000389,01-12-2024,Customer_1538,Delhi,North,Furniture,Cabinet,Arjun,11,9362.64,25,77241.78,21865.36
ORD000390,2024-03-19,Customer_1436,Maharashtra,West,Office Supplies,Pen,Priya,8,36353.17,30,203577.75,17122.89
ORD000391,12/07/2024,Customer_0254,Rajasthan,West,Electronics,Smartwatch,Vikas,4,67557.43,,216183.78,12772.25
ORD000392,06/02/2025,Customer_0015,Odisha,North,Furniture,Table,Meera,11,43839.74,10,434013.43,140613.94
ORD000393,18-05-2024,Customer_0439,Bihar,North,Furniture,Table,Sneha,14,7182.16,25,75412.68,10046.03
ORD000394,21/09/2024,Customer_0424,Odisha,West,Electronics,Laptop,Rahul,13,52646.91,30,479086.88,71969.15
ORD000395,12-01-2024,Customer_1321,West Bengal,East,Home Appliances,Fan,Neha,2,61882.64,10,111388.75,21937.42
ORD000396,12/03/2025,Customer_1068,Odisha,East,Office Supplies,Printer Paper,Arjun,4,70945.71,25,212837.13,28865.11
ORD000397,24/08/2024,Customer_0942,Kerala,North,Home Appliances,Microwave,Pooja,8,34829.12,30,195043.07,1770.26
ORD000398,20/12/2025,Customer_1404,Odisha,North,Electronics,Mobile,Rahul,4,12178.48,0,48713.92,11450.16
ORD000399,08/01/2024,,Bihar,North,Home Appliances,Refrigerator,Neha,6,40114.86,15,204585.79,49971.54
ORD000400,2025-03-26,Customer_0255,West bengal,West,Office Supplies,Stapler,Meera,3,72960.28,30,153216.59,34218.61
ORD000401,09-10-2024,Customer_0436,TamilNadu,West,Furniture,Table,Amit,1,13952.04,10,12556.84,254.03
ORD000402,2025-07-01,Customer_0338,Delhi,West,Home Appliances,Refrigerator,Arjun,9,71150.72,0,640356.48,30022.24
ORD000403,28/06/2025,Customer_1008,Telangana,West,Furniture,Sofa,Pooja,14,20269.52,15,241207.29,29078.93
ORD000404,09/05/2025,Customer_1792,Bihar,South,Office Supplies,Stapler,Priya,14,63067.91,5,838803.2,239369.62
ORD000405,2024-03-06,Customer_1511,Odisha,East,Furniture,Bookshelf,Vikas,11,239.65,5,2504.34,354.64
ORD000406,13-10-2024,Customer_1476,Delhi,West,Electronics,Smartwatch,Arjun,15,43037.62,15,548729.66,158732.26
ORD000407,06-08-2024,Customer_1302,Odisha,East,Home Appliances,Mixer,Rohit,13,33096.25,25,322688.44,53707.5
ORD000408,02/01/2024,Customer_0570,Uttar Pradesh,South,Home Appliances,Fan,Meera,10,22944.74,5,217975.03,59328.59
ORD000409,15-05-2025,Customer_0575,Kerala,North,Office Supplies,Printer Paper,Sneha,6,36371.02,25,163669.59,-8117.56
ORD000410,05/07/2025,Customer_1579,Rajasthan,North,Office Supplies,Notebook,Amit,11,32700.63,20,287765.54,-198.78
